Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
l;recursive_merge.c;40;1.087170124053955;0-2;LSB bit-flip
l;recursive_merge.c;40;1.5915448665618896;0-2;LSB bit-flip
X;recursive_merge.c;40;0.8049600124359131;0-2;LSB bit-flip
r;recursive_merge.c;40;0.7727177143096924;0-2;LSB bit-flip
l;recursive_merge.c;40;0.974482536315918;0-2;LSB bit-flip
X;recursive_merge.c;40;0.42393946647644043;0-2;LSB bit-flip
l;recursive_merge.c;40;0.5105495452880859;0-2;LSB bit-flip
size;recursive_merge.c;66;0.5550014972686768;0-2;LSB bit-flip
l;recursive_merge.c;40;1.1055998802185059;0-2;LSB bit-flip
l;recursive_merge.c;40;0.35646820068359375;0-2;LSB bit-flip
data;recursive_merge.c;68;0.48993444442749023;0-2;LSB bit-flip
X;recursive_merge.c;40;0.7090106010437012;0-2;LSB bit-flip
l;recursive_merge.c;40;0.5494608879089355;0-2;LSB bit-flip
r;recursive_merge.c;40;0.506319522857666;0-2;LSB bit-flip
data;recursive_merge.c;68;1.04030442237854;0-2;LSB bit-flip
l;recursive_merge.c;40;0.6753451824188232;0-2;LSB bit-flip
l;recursive_merge.c;40;0.7585711479187012;0-2;LSB bit-flip
mid;recursive_merge.c;43;1.0027391910552979;0-2;LSB bit-flip
l;recursive_merge.c;40;1.0968451499938965;0-2;LSB bit-flip
size;recursive_merge.c;66;0.7206897735595703;0-2;LSB bit-flip
X;recursive_merge.c;40;0.7247781753540039;0-2;LSB bit-flip
size;recursive_merge.c;66;0.6044826507568359;0-2;LSB bit-flip
X;recursive_merge.c;40;0.9455070495605469;0-2;LSB bit-flip
X;recursive_merge.c;40;1.1024279594421387;0-2;LSB bit-flip
data;recursive_merge.c;68;1.646301507949829;0-2;LSB bit-flip
l;recursive_merge.c;40;1.1137275695800781;0-2;LSB bit-flip
l;recursive_merge.c;40;1.1283674240112305;0-2;LSB bit-flip
size;recursive_merge.c;66;0.47603702545166016;0-2;LSB bit-flip
l;recursive_merge.c;40;0.5342185497283936;0-2;LSB bit-flip
X;recursive_merge.c;40;0.8537952899932861;0-2;LSB bit-flip
data;recursive_merge.c;68;1.0665888786315918;0-2;LSB bit-flip
size;recursive_merge.c;66;1.333921194076538;0-2;LSB bit-flip
l;recursive_merge.c;40;1.693190574645996;0-2;LSB bit-flip
l;recursive_merge.c;40;1.0827479362487793;0-2;LSB bit-flip
X;recursive_merge.c;40;0.8161458969116211;0-2;LSB bit-flip
X;recursive_merge.c;40;0.9119315147399902;0-2;LSB bit-flip
X;recursive_merge.c;40;0.6011607646942139;0-2;LSB bit-flip
size;recursive_merge.c;66;0.9330534934997559;0-2;LSB bit-flip
X;recursive_merge.c;40;1.3522722721099854;0-2;LSB bit-flip
X;recursive_merge.c;40;0.30006837844848633;0-2;LSB bit-flip
l;recursive_merge.c;40;0.72513747215271;0-2;LSB bit-flip
X;recursive_merge.c;40;1.047903299331665;0-2;LSB bit-flip
l;recursive_merge.c;40;0.8517780303955078;0-2;LSB bit-flip
size;recursive_merge.c;66;1.6957597732543945;0-2;LSB bit-flip
l;recursive_merge.c;40;0.9954359531402588;0-2;LSB bit-flip
l;recursive_merge.c;40;0.5663714408874512;0-2;LSB bit-flip
l;recursive_merge.c;40;0.5491194725036621;0-2;LSB bit-flip
l;recursive_merge.c;40;0.9623684883117676;0-2;LSB bit-flip
size;recursive_merge.c;66;0.5808796882629395;0-2;LSB bit-flip
X;recursive_merge.c;40;1.057380199432373;0-2;LSB bit-flip
X;recursive_merge.c;40;1.3523433208465576;0-2;LSB bit-flip
X;recursive_merge.c;40;0.646742582321167;0-2;LSB bit-flip
l;recursive_merge.c;40;1.3442533016204834;0-2;LSB bit-flip
l;recursive_merge.c;40;0.7916269302368164;0-2;LSB bit-flip
l;recursive_merge.c;40;0.41965174674987793;0-2;LSB bit-flip
l;recursive_merge.c;40;0.7752914428710938;0-2;LSB bit-flip
X;recursive_merge.c;40;0.6905553340911865;0-2;LSB bit-flip
l;recursive_merge.c;40;0.9478175640106201;0-2;LSB bit-flip
X;recursive_merge.c;40;0.6337940692901611;0-2;LSB bit-flip
l;recursive_merge.c;40;1.0357661247253418;0-2;LSB bit-flip
X;recursive_merge.c;40;0.8898561000823975;0-2;LSB bit-flip
X;recursive_merge.c;40;0.7660989761352539;0-2;LSB bit-flip
data;recursive_merge.c;68;0.7940006256103516;0-2;LSB bit-flip
l;recursive_merge.c;40;1.436854600906372;0-2;LSB bit-flip
r;recursive_merge.c;40;2.1312808990478516;0-2;LSB bit-flip
l;recursive_merge.c;40;1.039478063583374;0-2;LSB bit-flip
r;recursive_merge.c;40;0.7168726921081543;0-2;LSB bit-flip
X;recursive_merge.c;40;0.43390417098999023;0-2;LSB bit-flip
l;recursive_merge.c;40;0.3261280059814453;0-2;LSB bit-flip
X;recursive_merge.c;40;1.6051051616668701;0-2;LSB bit-flip
X;recursive_merge.c;40;1.0856678485870361;0-2;LSB bit-flip
X;recursive_merge.c;40;0.8407623767852783;0-2;LSB bit-flip
l;recursive_merge.c;40;0.8190703392028809;0-2;LSB bit-flip
